date;AA;GE;IBM;MSFT
21/02/1997 0:00;13.56;11.89;29.52;9.33
24/02/1997 0:00;13.53;12.06;30.86;9.83
25/02/1997 0:00;13.34;11.99;31.42;9.77
26/02/1997 0:00;13.06;12.02;31.5;9.85
27/02/1997 0:00;13.53;11.89;30.67;9.44
28/02/1997 0:00;13.58;11.64;30.83;9.58
03/03/1997 0:00;13.77;11.7;31.13;9.77
04/03/1997 0:00;13.79;11.53;31.07;9.74
05/03/1997 0:00;13.68;11.78;31.21;9.91
06/03/1997 0:00;13.68;11.9;31.45;9.6
07/03/1997 0:00;13.79;11.98;31.04;9.5
10/03/1997 0:00;14.27;12.04;31.34;9.82
11/03/1997 0:00;14.49;11.95;31.31;9.66
12/03/1997 0:00;14.32;11.91;31.07;9.7
13/03/1997 0:00;14.01;11.78;30.64;9.79
14/03/1997 0:00;14.22;11.71;30.8;9.72
17/03/1997 0:00;14.34;11.87;29.92;9.87
18/03/1997 0:00;14.08;11.71;29.89;9.79
19/03/1997 0:00;14.08;11.77;29.57;9.5
20/03/1997 0:00;13.94;11.67;29.36;9.43
21/03/1997 0:00;13.75;11.68;28.42;9.23
24/03/1997 0:00;13.72;12.04;29.33;8.85
25/03/1997 0:00;13.34;11.94;29.14;8.87
26/03/1997 0:00;13.41;11.81;30.08;9.26
27/03/1997 0:00;13.08;11.51;29.38;9.21
31/03/1997 0:00;12.96;11.29;29.44;9.01
01/04/1997 0:00;13.15;11.21;29.33;9.16
02/04/1997 0:00;12.98;11.12;28.69;9.04
03/04/1997 0:00;12.87;11.19;28.12;9.34
04/04/1997 0:00;12.89;11.47;27.72;9.25
07/04/1997 0:00;12.72;11.43;28.42;9.42
08/04/1997 0:00;12.68;11.51;29.3;9.65
09/04/1997 0:00;12.72;11.58;28.55;9.63
10/04/1997 0:00;12.72;11.54;28.52;9.5
11/04/1997 0:00;12.56;11.13;28.61;9.33
14/04/1997 0:00;12.53;11.37;29.28;9.56
15/04/1997 0:00;12.72;11.7;29.57;9.54
16/04/1997 0:00;13.08;11.98;29.49;9.65
17/04/1997 0:00;13.01;11.81;29.54;9.64
18/04/1997 0:00;13.03;11.91;29.97;10.57
21/04/1997 0:00;12.84;11.87;29.46;10.57
22/04/1997 0:00;13.25;12.34;30.03;10.87
23/04/1997 0:00;13.29;12.18;30.54;11.31
24/04/1997 0:00;13.27;12.12;32.95;11.21
25/04/1997 0:00;13.25;12.11;32.33;11.16
28/04/1997 0:00;13.06;12.2;32.25;11.28
29/04/1997 0:00;13.29;12.58;33.97;11.69
30/04/1997 0:00;13.37;12.62;34.42;11.94
01/05/1997 0:00;13.25;12.48;34.61;11.89
02/05/1997 0:00;13.44;12.86;34.77;11.86
05/05/1997 0:00;13.51;13.25;35.63;11.81
06/05/1997 0:00;13.84;13.28;35.5;11.52
07/05/1997 0:00;13.49;13.16;34.77;11.35
08/05/1997 0:00;13.68;13.2;35.9;11.43
09/05/1997 0:00;13.65;13.25;35.92;11.47
12/05/1997 0:00;13.94;13.62;37.21;11.6
13/05/1997 0:00;14.06;13.82;37.24;11.57
14/05/1997 0:00;13.84;13.85;37.29;11.38
15/05/1997 0:00;14.04;14.1;37.29;11.5
16/05/1997 0:00;14.01;13.76;36.46;11.34
19/05/1997 0:00;14.08;13.87;36.19;11.31
20/05/1997 0:00;13.92;14.21;37.26;11.7
21/05/1997 0:00;13.82;14.04;37.56;11.82
22/05/1997 0:00;13.77;13.87;37.0;11.85
23/05/1997 0:00;14.11;13.96;37.19;12.07
27/05/1997 0:00;14.3;13.85;38.44;12.44
28/05/1997 0:00;14.06;13.87;38.66;12.36
29/05/1997 0:00;14.08;13.9;37.64;12.36
30/05/1997 0:00;14.08;13.73;37.1;12.18
02/06/1997 0:00;14.06;13.79;37.37;12.22
03/06/1997 0:00;14.27;13.79;36.19;11.86
04/06/1997 0:00;14.13;13.85;35.76;11.71
05/06/1997 0:00;14.25;13.7;35.55;11.84
06/06/1997 0:00;14.3;14.16;36.73;12.19
09/06/1997 0:00;13.94;14.3;37.26;12.29
10/06/1997 0:00;14.25;14.38;37.0;12.26
11/06/1997 0:00;14.66;14.47;37.37;12.48
12/06/1997 0:00;14.87;14.81;37.8;12.48
13/06/1997 0:00;14.85;15.04;38.18;12.73
16/06/1997 0:00;14.7;15.12;38.28;12.91
17/06/1997 0:00;14.63;15.12;38.55;13.18
18/06/1997 0:00;14.54;15.07;38.18;12.79
19/06/1997 0:00;14.54;15.26;38.44;12.7
20/06/1997 0:00;14.54;15.38;38.55;12.76
23/06/1997 0:00;14.2;14.9;37.64;12.58
24/06/1997 0:00;14.38;15.08;39.38;12.97
25/06/1997 0:00;14.23;14.87;39.41;12.81
26/06/1997 0:00;14.42;14.81;38.87;12.6
27/06/1997 0:00;14.54;14.85;39.14;12.52
30/06/1997 0:00;14.42;14.78;38.71;12.41
01/07/1997 0:00;14.61;15.12;39.38;12.27
02/07/1997 0:00;14.97;15.43;40.08;12.61
03/07/1997 0:00;14.73;15.84;40.67;12.73
07/07/1997 0:00;14.97;15.95;40.54;12.72
08/07/1997 0:00;15.27;15.87;41.07;12.89
09/07/1997 0:00;14.9;15.63;41.26;12.84
10/07/1997 0:00;14.88;15.87;41.07;12.76
11/07/1997 0:00;14.75;16.12;41.07;12.75
14/07/1997 0:00;14.84;16.21;40.86;13.35
15/07/1997 0:00;15.23;16.48;41.18;13.6
16/07/1997 0:00;15.48;16.9;41.87;14.58
17/07/1997 0:00;15.77;16.71;42.73;14.69
18/07/1997 0:00;15.51;16.24;44.82;13.8
21/07/1997 0:00;15.47;16.12;44.5;13.35
22/07/1997 0:00;15.93;16.41;44.18;14.16
23/07/1997 0:00;16.26;16.48;45.09;13.89
24/07/1997 0:00;16.07;16.41;46.24;13.56
25/07/1997 0:00;16.13;16.51;45.9;13.61
28/07/1997 0:00;16.51;16.34;45.04;13.46
29/07/1997 0:00;16.46;16.2;44.13;13.75
30/07/1997 0:00;16.82;16.15;45.47;13.86
31/07/1997 0:00;16.93;16.01;45.36;13.89
01/08/1997 0:00;16.74;15.78;44.93;13.81
04/08/1997 0:00;16.69;15.53;45.58;13.91
05/08/1997 0:00;16.83;15.47;45.68;14.08
06/08/1997 0:00;16.87;15.82;46.27;14.09
07/08/1997 0:00;17.03;15.58;46.14;14.14
08/08/1997 0:00;16.63;15.31;45.23;13.75
11/08/1997 0:00;16.46;15.44;44.26;13.58
12/08/1997 0:00;16.31;15.11;44.45;13.36
13/08/1997 0:00;16.21;15.24;44.85;13.37
14/08/1997 0:00;16.08;15.24;44.53;13.38
15/08/1997 0:00;15.66;14.47;42.95;13.05
18/08/1997 0:00;16.05;15.04;44.69;13.15
19/08/1997 0:00;16.31;15.15;46.39;13.64
20/08/1997 0:00;16.32;15.5;46.41;13.81
21/08/1997 0:00;16.28;15.06;45.44;13.54
22/08/1997 0:00;16.27;14.81;45.71;13.48
25/08/1997 0:00;16.58;14.64;45.12;13.41
26/08/1997 0:00;16.45;14.44;44.4;13.26
27/08/1997 0:00;16.1;14.33;44.64;13.22
28/08/1997 0:00;16.15;14.27;43.46;12.97
29/08/1997 0:00;15.78;14.28;43.56;12.99
02/09/1997 0:00;16.34;15.11;44.72;13.48
03/09/1997 0:00;16.11;15.3;44.5;13.41
04/09/1997 0:00;15.99;15.2;44.59;13.57
05/09/1997 0:00;16.02;15.13;44.53;13.49
08/09/1997 0:00;15.74;15.28;44.21;13.68
09/09/1997 0:00;15.85;15.24;42.97;13.7
10/09/1997 0:00;15.59;15.06;41.68;13.27
11/09/1997 0:00;15.36;14.84;42.11;13.44
12/09/1997 0:00;15.08;15.13;42.01;13.55
15/09/1997 0:00;15.37;15.15;41.36;12.84
16/09/1997 0:00;15.8;15.65;42.81;13.4
17/09/1997 0:00;15.56;15.91;42.81;13.08
18/09/1997 0:00;15.89;16.01;42.44;12.99
19/09/1997 0:00;15.93;16.03;42.65;13.28
22/09/1997 0:00;15.75;16.05;44.64;13.1
23/09/1997 0:00;15.75;15.78;44.37;13.31
24/09/1997 0:00;15.48;15.67;43.64;13.01
25/09/1997 0:00;15.48;15.27;43.67;13.04
26/09/1997 0:00;15.41;15.66;44.1;13.1
29/09/1997 0:00;15.71;15.83;45.12;13.21
30/09/1997 0:00;15.73;15.6;45.55;13.0
01/10/1997 0:00;15.9;15.71;44.48;13.15
02/10/1997 0:00;15.91;15.93;44.93;13.08
03/10/1997 0:00;15.61;15.83;44.83;13.26
06/10/1997 0:00;15.49;16.01;45.04;13.27
07/10/1997 0:00;15.75;16.5;45.9;13.41
08/10/1997 0:00;15.38;16.16;45.23;13.65
09/10/1997 0:00;15.17;16.19;44.96;13.65
10/10/1997 0:00;15.29;16.01;45.1;13.41
13/10/1997 0:00;15.45;15.9;44.91;13.43
14/10/1997 0:00;15.54;15.9;44.4;13.43
15/10/1997 0:00;15.43;15.76;43.7;13.33
16/10/1997 0:00;15.26;15.89;42.92;13.15
17/10/1997 0:00;15.21;15.9;41.01;12.99
20/10/1997 0:00;15.27;16.07;41.9;13.03
21/10/1997 0:00;15.35;16.19;45.2;13.61
22/10/1997 0:00;15.49;15.92;45.17;13.33
23/10/1997 0:00;14.82;15.44;43.13;13.32
24/10/1997 0:00;14.66;15.11;42.11;13.3
27/10/1997 0:00;13.24;14.2;38.68;12.66
28/10/1997 0:00;13.4;15.24;42.7;13.1
29/10/1997 0:00;13.7;14.87;42.22;12.86
30/10/1997 0:00;13.82;14.5;41.17;12.64
31/10/1997 0:00;14.0;14.81;42.33;12.77
03/11/1997 0:00;14.2;15.38;43.67;13.18
04/11/1997 0:00;13.98;15.69;43.81;13.19
05/11/1997 0:00;14.24;15.84;44.16;13.12
06/11/1997 0:00;13.91;15.76;43.51;12.97
07/11/1997 0:00;13.5;15.53;42.84;12.92
10/11/1997 0:00;13.47;15.36;42.06;12.79
11/11/1997 0:00;13.28;15.44;42.63;12.83
12/11/1997 0:00;12.72;15.07;41.6;12.69
13/11/1997 0:00;13.1;15.67;42.68;12.92
14/11/1997 0:00;13.47;15.89;43.7;13.1
17/11/1997 0:00;13.28;16.32;44.56;13.25
18/11/1997 0:00;13.33;15.94;43.97;13.16
19/11/1997 0:00;13.31;16.2;44.38;13.27
20/11/1997 0:00;13.53;16.49;45.1;13.45
21/11/1997 0:00;13.43;16.68;45.45;13.54
24/11/1997 0:00;13.28;16.42;44.4;13.31
25/11/1997 0:00;13.13;16.68;46.23;13.65
26/11/1997 0:00;12.95;16.83;47.26;13.91
28/11/1997 0:00;12.95;16.93;47.15;13.9
01/12/1997 0:00;12.91;16.96;48.47;14.13
02/12/1997 0:00;13.11;16.87;47.69;13.97
03/12/1997 0:00;13.16;16.73;47.52;14.21
04/12/1997 0:00;13.34;16.62;47.04;14.0
05/12/1997 0:00;13.44;16.83;48.33;14.06
08/12/1997 0:00;13.57;16.86;48.6;14.35
09/12/1997 0:00;13.69;17.1;47.52;14.18
10/12/1997 0:00;13.76;16.9;45.86;13.97
11/12/1997 0:00;13.27;16.62;43.76;13.66
12/12/1997 0:00;13.04;16.56;43.22;13.43
15/12/1997 0:00;13.35;17.1;43.43;13.37
16/12/1997 0:00;13.42;17.28;44.67;13.66
17/12/1997 0:00;13.83;17.19;43.92;13.32
18/12/1997 0:00;13.55;16.96;43.06;12.86
19/12/1997 0:00;13.43;16.73;43.97;12.64
22/12/1997 0:00;13.46;16.93;44.16;12.48
23/12/1997 0:00;13.38;16.29;42.46;12.11
24/12/1997 0:00;13.26;16.29;42.68;11.68
26/12/1997 0:00;13.19;16.23;43.79;11.86
29/12/1997 0:00;13.31;16.67;44.24;12.41
30/12/1997 0:00;13.45;17.12;44.4;12.79
31/12/1997 0:00;13.55;16.89;45.05;12.7
02/01/1998 0:00;13.72;17.03;45.48;12.88
05/01/1998 0:00;13.96;17.34;45.83;12.81
06/01/1998 0:00;13.64;17.11;45.32;12.88
07/01/1998 0:00;13.67;17.25;44.89;12.73
08/01/1998 0:00;13.09;17.09;44.86;12.82
09/01/1998 0:00;12.75;16.67;43.08;12.48
12/01/1998 0:00;12.73;17.13;43.11;12.72
13/01/1998 0:00;12.7;17.19;43.97;12.98
14/01/1998 0:00;12.74;17.12;44.19;12.88
15/01/1998 0:00;12.69;16.73;44.54;13.0
16/01/1998 0:00;12.8;16.89;45.21;13.29
20/01/1998 0:00;13.15;17.39;46.66;13.54
21/01/1998 0:00;13.21;17.39;43.11;13.46
22/01/1998 0:00;13.02;17.31;42.79;13.62
23/01/1998 0:00;13.31;17.05;42.71;13.58
26/01/1998 0:00;13.38;17.19;42.25;13.92
27/01/1998 0:00;13.46;17.55;41.55;14.26
28/01/1998 0:00;13.88;17.55;41.77;14.64
29/01/1998 0:00;14.58;17.75;42.28;14.56
30/01/1998 0:00;14.7;17.84;42.52;14.66
02/02/1998 0:00;15.03;18.08;43.3;15.21
03/02/1998 0:00;14.83;17.85;42.79;15.31
04/02/1998 0:00;14.72;17.69;42.33;15.4
05/02/1998 0:00;14.62;17.65;42.87;15.27
06/02/1998 0:00;14.69;17.88;42.28;15.53
09/02/1998 0:00;14.56;17.74;42.28;15.44
10/02/1998 0:00;14.7;17.84;43.52;15.64
11/02/1998 0:00;14.64;18.06;44.31;15.61
12/02/1998 0:00;14.88;18.07;44.38;15.59
13/02/1998 0:00;14.87;17.91;44.17;15.47
17/02/1998 0:00;14.69;17.97;44.01;15.16
18/02/1998 0:00;14.41;18.06;44.33;15.19
19/02/1998 0:00;14.22;17.91;44.33;15.21
20/02/1998 0:00;13.98;18.0;44.27;15.24
23/02/1998 0:00;13.69;17.88;44.38;16.04
24/02/1998 0:00;13.7;17.67;44.22;16.13
25/02/1998 0:00;13.89;17.75;45.41;16.69
26/02/1998 0:00;13.98;17.72;45.52;16.8
27/02/1998 0:00;14.19;17.9;45.06;16.65
02/03/1998 0:00;13.71;17.62;43.98;16.37
03/03/1998 0:00;13.99;17.78;44.06;16.6
04/03/1998 0:00;13.87;17.57;42.71;16.17
05/03/1998 0:00;13.7;17.65;42.69;15.73
06/03/1998 0:00;13.85;18.08;42.33;16.26
09/03/1998 0:00;13.82;18.14;41.47;15.64
10/03/1998 0:00;14.17;18.2;42.07;16.01
11/03/1998 0:00;13.99;18.26;42.76;15.85
12/03/1998 0:00;13.81;18.3;43.25;16.08
13/03/1998 0:00;13.53;18.1;42.98;16.18
16/03/1998 0:00;13.94;18.34;43.68;16.11
17/03/1998 0:00;14.08;18.49;43.52;15.79
18/03/1998 0:00;14.05;18.42;43.82;16.06
19/03/1998 0:00;14.36;18.5;44.38;16.11
20/03/1998 0:00;14.16;18.86;44.03;16.07
23/03/1998 0:00;13.96;18.59;43.74;16.48
24/03/1998 0:00;13.85;19.09;44.65;16.69
25/03/1998 0:00;13.96;18.95;45.73;17.45
26/03/1998 0:00;13.88;19.05;45.33;17.34
27/03/1998 0:00;13.69;19.3;45.03;17.25
30/03/1998 0:00;13.21;19.71;44.55;17.28
31/03/1998 0:00;13.31;19.92;44.81;17.58
01/04/1998 0:00;13.25;19.98;45.06;17.75
02/04/1998 0:00;13.46;20.28;45.65;17.94
03/04/1998 0:00;13.35;20.19;45.17;18.27
06/04/1998 0:00;13.46;20.06;45.73;17.67
07/04/1998 0:00;13.11;20.13;45.17;17.14
08/04/1998 0:00;13.27;19.9;45.09;17.47
09/04/1998 0:00;13.55;19.99;45.89;17.49
13/04/1998 0:00;13.79;20.06;44.95;17.41
14/04/1998 0:00;14.7;20.02;45.84;17.38
15/04/1998 0:00;15.18;20.0;47.35;17.95
16/04/1998 0:00;14.89;19.79;46.51;18.01
17/04/1998 0:00;14.82;20.16;46.49;18.1
20/04/1998 0:00;14.94;19.9;47.97;18.59
21/04/1998 0:00;15.16;19.89;50.91;18.64
22/04/1998 0:00;15.22;19.69;49.51;19.42
23/04/1998 0:00;15.28;19.51;50.69;18.57
24/04/1998 0:00;15.1;19.38;50.64;18.1
27/04/1998 0:00;14.92;19.05;49.75;17.74
28/04/1998 0:00;14.75;18.75;49.91;17.66
29/04/1998 0:00;14.85;19.02;49.86;17.78
30/04/1998 0:00;14.99;19.69;49.99;17.71
01/05/1998 0:00;15.05;19.64;50.42;17.61
04/05/1998 0:00;15.13;19.5;50.32;17.3
05/05/1998 0:00;14.94;19.25;50.83;17.24
06/05/1998 0:00;14.76;19.19;50.68;16.97
07/05/1998 0:00;14.54;18.92;50.63;16.38
08/05/1998 0:00;14.65;19.22;51.87;16.85
11/05/1998 0:00;14.82;19.22;51.57;16.55
12/05/1998 0:00;14.92;19.28;51.71;16.83
13/05/1998 0:00;14.89;19.56;52.68;17.08
14/05/1998 0:00;14.77;19.44;54.38;17.47
15/05/1998 0:00;14.36;19.09;54.01;17.57
18/05/1998 0:00;14.2;19.07;53.87;16.91
19/05/1998 0:00;13.88;19.15;54.03;16.99
20/05/1998 0:00;13.88;19.8;53.38;16.85
21/05/1998 0:00;13.86;19.86;53.43;16.97
22/05/1998 0:00;13.84;19.64;52.71;16.81
26/05/1998 0:00;13.72;19.14;52.3;16.43
27/05/1998 0:00;13.78;19.35;51.98;16.9
28/05/1998 0:00;13.62;19.5;51.9;16.96
29/05/1998 0:00;13.46;19.27;50.79;16.66
01/06/1998 0:00;13.32;19.15;50.66;16.45
02/06/1998 0:00;13.43;19.12;49.95;16.8
03/06/1998 0:00;13.28;18.79;49.22;16.56
04/06/1998 0:00;13.2;19.28;50.17;16.91
05/06/1998 0:00;13.33;19.59;51.38;16.94
08/06/1998 0:00;13.39;19.51;51.36;16.83
09/06/1998 0:00;13.32;19.6;51.55;17.1
10/06/1998 0:00;12.95;19.7;50.68;16.9
11/06/1998 0:00;12.67;19.46;50.14;16.76
12/06/1998 0:00;12.61;19.7;50.25;16.85
15/06/1998 0:00;12.37;19.38;48.52;16.88
16/06/1998 0:00;12.25;19.7;47.55;17.66
17/06/1998 0:00;12.55;20.23;47.98;17.89
18/06/1998 0:00;12.4;20.32;47.03;17.92
19/06/1998 0:00;12.51;20.11;45.87;18.6
22/06/1998 0:00;12.42;19.9;46.74;18.82
23/06/1998 0:00;12.52;20.36;48.3;19.79
24/06/1998 0:00;12.32;20.75;48.41;20.62
25/06/1998 0:00;12.29;20.74;48.6;19.95
26/06/1998 0:00;12.76;20.81;48.84;20.52
29/06/1998 0:00;12.82;21.0;49.33;21.11
30/06/1998 0:00;12.8;21.0;49.63;21.29
01/07/1998 0:00;13.0;21.07;50.47;21.49
02/07/1998 0:00;12.86;21.02;49.79;21.07
06/07/1998 0:00;12.61;21.3;49.14;21.18
07/07/1998 0:00;12.75;21.47;49.22;21.21
08/07/1998 0:00;12.88;21.63;49.71;21.59
09/07/1998 0:00;12.76;21.82;50.6;21.81
10/07/1998 0:00;12.49;21.75;51.22;22.24
13/07/1998 0:00;12.69;21.69;51.6;23.1
14/07/1998 0:00;13.32;22.04;51.71;22.89
15/07/1998 0:00;14.04;21.81;50.57;23.06
16/07/1998 0:00;14.19;22.2;51.17;23.06
17/07/1998 0:00;14.08;22.42;51.95;23.17
20/07/1998 0:00;13.94;22.14;52.73;22.99
21/07/1998 0:00;13.92;21.55;55.38;22.16
22/07/1998 0:00;13.95;21.18;55.09;22.94
23/07/1998 0:00;13.83;20.87;53.54;22.2
24/07/1998 0:00;13.71;21.26;53.71;22.36
27/07/1998 0:00;13.62;21.33;54.25;22.94
28/07/1998 0:00;13.49;21.06;54.22;22.05
29/07/1998 0:00;13.52;20.75;55.27;21.75
30/07/1998 0:00;13.69;21.17;57.65;22.29
31/07/1998 0:00;13.45;20.74;57.27;21.6
03/08/1998 0:00;13.17;20.75;57.38;21.3
04/08/1998 0:00;12.73;19.81;54.81;20.53
05/08/1998 0:00;12.66;20.11;55.65;20.49
06/08/1998 0:00;12.69;20.59;56.18;21.0
07/08/1998 0:00;13.0;20.43;55.91;20.8
10/08/1998 0:00;13.09;20.36;56.24;20.52
11/08/1998 0:00;12.75;20.24;55.64;20.32
12/08/1998 0:00;12.76;20.72;55.42;20.64
13/08/1998 0:00;12.48;20.37;54.64;20.42
14/08/1998 0:00;12.31;20.27;54.28;20.48
17/08/1998 0:00;12.59;20.71;54.18;21.08
18/08/1998 0:00;13.05;21.04;55.8;21.86
19/08/1998 0:00;13.25;21.16;56.26;21.72
20/08/1998 0:00;13.38;20.97;55.45;22.11
21/08/1998 0:00;12.94;20.78;55.37;21.73
24/08/1998 0:00;12.66;20.81;55.67;21.68
25/08/1998 0:00;12.42;20.94;55.61;22.16
26/08/1998 0:00;12.18;20.97;56.67;22.11
27/08/1998 0:00;11.55;20.07;54.23;21.46
28/08/1998 0:00;11.81;19.91;53.07;20.68
31/08/1998 0:00;11.67;18.55;48.76;18.85
01/09/1998 0:00;12.3;19.17;51.07;19.89
02/09/1998 0:00;12.12;18.63;52.18;19.76
03/09/1998 0:00;12.6;18.03;52.72;19.5
04/09/1998 0:00;12.42;17.59;51.69;18.98
08/09/1998 0:00;13.1;18.98;54.53;20.03
09/09/1998 0:00;12.93;18.59;53.47;20.09
10/09/1998 0:00;12.65;17.87;53.04;19.79
11/09/1998 0:00;13.26;18.37;54.8;20.48
14/09/1998 0:00;13.65;18.34;55.91;20.83
15/09/1998 0:00;13.69;18.1;56.29;21.28
16/09/1998 0:00;13.83;18.52;56.51;21.26
17/09/1998 0:00;13.22;18.14;54.88;20.62
18/09/1998 0:00;13.21;18.05;53.99;20.7
21/09/1998 0:00;13.25;18.37;55.51;21.19
22/09/1998 0:00;13.28;18.52;55.31;21.45
23/09/1998 0:00;14.05;19.49;57.18;22.32
24/09/1998 0:00;13.71;18.95;56.53;21.63
25/09/1998 0:00;13.98;19.26;57.8;22.21
28/09/1998 0:00;14.14;19.44;57.86;21.87
29/09/1998 0:00;14.1;19.28;56.91;22.17
30/09/1998 0:00;13.83;18.51;55.64;21.62
01/10/1998 0:00;13.28;17.58;54.28;20.44
02/10/1998 0:00;13.47;17.54;54.04;20.46
05/10/1998 0:00;13.28;16.99;52.07;19.88
06/10/1998 0:00;14.12;17.16;51.63;19.18
07/10/1998 0:00;14.15;17.45;52.28;18.49
08/10/1998 0:00;14.27;16.65;53.47;17.92
09/10/1998 0:00;15.18;16.87;55.12;19.03
12/10/1998 0:00;15.29;17.23;56.67;19.6
13/10/1998 0:00;14.56;17.71;55.51;18.95
14/10/1998 0:00;14.22;18.06;56.51;19.68
15/10/1998 0:00;15.02;19.08;59.1;20.72
16/10/1998 0:00;15.44;19.5;58.86;20.64
19/10/1998 0:00;15.21;19.4;60.35;20.22
20/10/1998 0:00;15.26;19.14;59.7;19.7
21/10/1998 0:00;15.22;19.52;61.78;20.91
22/10/1998 0:00;15.1;20.13;61.4;21.61
23/10/1998 0:00;14.82;20.14;61.29;20.9
26/10/1998 0:00;14.65;19.98;61.94;21.03
27/10/1998 0:00;14.78;19.9;62.52;20.72
28/10/1998 0:00;14.51;19.77;63.3;20.76
29/10/1998 0:00;15.1;20.2;64.41;20.95
30/10/1998 0:00;15.44;20.36;64.3;20.8
02/11/1998 0:00;15.04;20.33;64.25;20.79
03/11/1998 0:00;15.2;20.59;63.81;20.67
04/11/1998 0:00;15.5;20.65;64.03;20.73
05/11/1998 0:00;15.63;21.13;64.52;20.9
06/11/1998 0:00;15.51;21.03;65.02;21.48
09/11/1998 0:00;15.45;20.65;65.64;21.75
10/11/1998 0:00;15.33;20.72;67.65;22.02
11/11/1998 0:00;15.43;20.29;68.14;21.82
12/11/1998 0:00;15.26;20.16;68.46;21.37
13/11/1998 0:00;15.41;20.52;68.27;21.61
16/11/1998 0:00;15.06;21.05;69.11;21.38
17/11/1998 0:00;15.43;20.94;68.51;21.98
18/11/1998 0:00;15.48;21.35;68.95;21.56
19/11/1998 0:00;15.5;21.54;68.76;21.95
20/11/1998 0:00;15.6;21.57;69.44;22.32
23/11/1998 0:00;15.7;22.02;72.23;23.42
24/11/1998 0:00;15.22;21.93;71.66;23.91
25/11/1998 0:00;15.24;21.69;72.31;24.41
27/11/1998 0:00;15.28;21.48;73.72;25.16
30/11/1998 0:00;14.51;21.03;71.61;23.97
01/12/1998 0:00;14.27;21.2;73.67;25.44
02/12/1998 0:00;14.58;21.16;72.61;24.9
03/12/1998 0:00;14.28;20.49;70.9;23.99
04/12/1998 0:00;14.08;20.97;71.22;25.02
07/12/1998 0:00;14.51;21.13;72.5;26.24
08/12/1998 0:00;14.57;21.05;72.93;25.77
09/12/1998 0:00;14.51;20.94;73.47;26.25
10/12/1998 0:00;14.21;20.58;71.55;25.85
11/12/1998 0:00;14.26;20.72;72.85;26.33
14/12/1998 0:00;14.26;20.2;70.63;25.14
15/12/1998 0:00;13.89;21.67;71.55;25.91
16/12/1998 0:00;14.01;21.41;71.28;26.28
17/12/1998 0:00;13.77;21.95;72.01;26.4
18/12/1998 0:00;13.56;22.54;74.39;27.07
21/12/1998 0:00;13.61;22.89;76.48;27.59
22/12/1998 0:00;13.53;23.05;79.03;27.2
23/12/1998 0:00;13.99;23.59;80.22;28.2
24/12/1998 0:00;14.13;23.49;81.5;27.85
28/12/1998 0:00;14.09;23.66;82.06;27.97
29/12/1998 0:00;14.18;24.11;81.15;27.6
30/12/1998 0:00;14.51;23.89;80.98;27.31
31/12/1998 0:00;14.57;23.82;79.95;27.25
04/01/1999 0:00;14.41;23.48;79.35;27.7
05/01/1999 0:00;14.71;23.98;82.23;28.78
06/01/1999 0:00;15.29;24.45;81.85;29.72
07/01/1999 0:00;15.1;24.04;82.47;29.57
08/01/1999 0:00;16.64;23.9;81.33;29.45
11/01/1999 0:00;17.24;23.28;82.06;28.98
12/01/1999 0:00;16.66;22.82;80.25;27.94
13/01/1999 0:00;16.39;22.55;80.44;28.25
14/01/1999 0:00;15.95;22.66;78.33;27.85
15/01/1999 0:00;16.82;23.53;80.2;29.42
19/01/1999 0:00;16.8;23.69;83.37;30.58
20/01/1999 0:00;16.39;23.44;84.34;31.95
21/01/1999 0:00;16.42;23.19;85.43;31.1
22/01/1999 0:00;15.88;22.85;77.95;30.7
25/01/1999 0:00;16.24;23.47;78.92;31.8
26/01/1999 0:00;16.27;23.82;80.5;33.71
27/01/1999 0:00;15.99;23.7;77.32;33.13
28/01/1999 0:00;16.37;24.15;77.49;34.18
29/01/1999 0:00;16.33;24.49;79.46;34.38
01/02/1999 0:00;16.21;23.86;77.95;33.98
02/02/1999 0:00;15.99;23.82;76.64;32.93
03/02/1999 0:00;16.32;24.02;75.99;32.77
04/02/1999 0:00;17.02;23.38;73.53;31.25
05/02/1999 0:00;17.58;22.88;71.98;31.43
08/02/1999 0:00;17.38;22.78;72.51;32.47
09/02/1999 0:00;17.31;22.42;70.67;31.45
10/02/1999 0:00;17.01;22.87;73.33;31.56
11/02/1999 0:00;16.96;23.35;77.51;31.97
12/02/1999 0:00;16.63;22.79;75.01;30.99
16/02/1999 0:00;15.88;23.12;74.9;30.7
17/02/1999 0:00;15.54;23.19;74.03;29.47
18/02/1999 0:00;16.09;23.5;75.66;28.63
19/02/1999 0:00;16.3;23.44;74.52;29.03
22/02/1999 0:00;16.34;24.28;77.26;29.24
23/02/1999 0:00;16.25;24.05;76.83;30.54
24/02/1999 0:00;16.3;23.58;75.44;30.04
25/02/1999 0:00;16.14;23.44;75.39;30.16
26/02/1999 0:00;15.91;23.42;73.71;29.5
01/03/1999 0:00;16.25;23.57;73.11;29.81
02/03/1999 0:00;15.57;23.19;72.84;29.19
03/03/1999 0:00;15.22;23.06;72.4;29.4
04/03/1999 0:00;15.37;23.55;74.25;29.91
05/03/1999 0:00;15.79;24.3;77.45;30.44
08/03/1999 0:00;15.54;24.56;77.67;31.24
09/03/1999 0:00;14.88;24.84;79.11;31.79
10/03/1999 0:00;15.27;24.78;78.81;31.71
11/03/1999 0:00;15.32;25.09;79.41;31.72
